source_file,ts_end,speed_mean,speed_std,speed_p95,rpm_mean,rpm_std,rpm_p95,throttle_mean,throttle_std,throttle_p95,throttle_dp95,brake_mean,brake_p95,brake_dp95,a_mean,a_std,a_p95,a_p05,abs_a_mean,jerk_abs_mean,jerk_abs_p95,l_per_100km,label
20260404_091932.csv,7405300,82.04,1.057544325312183,83.55,2247.28,32.30172750798322,2293.9,77.78,0.8316249154516716,78.0,5.499999999999972,0.0,0.0,0.0,0.2222222222222222,0.7535922203472519,2.7777777777777777,0.0,0.2222222222222222,4.444444444444444,27.777777777777775,7.2052657240362885,normal
20260404_091932.csv,7407800,83.58,0.873842090998139,85.0,2290.58,26.230585201249323,2330.55,67.66,15.463001002392776,78.0,5.499999999999972,0.0,0.0,0.0,0.1111111111111111,0.9558139185602919,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,6.219669777459725,normal
20260404_091932.csv,7410300,84.36,0.48,85.0,2315.22,17.482894497193538,2332.0,52.58,17.176833235494836,78.0,25.49999999999997,0.0,0.0,0.0,0.0,1.111111111111111,2.7777777777777777,-2.7777777777777777,0.4444444444444444,8.888888888888888,27.777777777777775,5.248933143668122,
20260404_091932.csv,7412800,84.2,0.4472135954999579,85.0,2306.7,21.954726142678254,2332.0,41.8,20.285955732969544,58.0,50.99999999999994,0.0,0.0,0.0,-0.05555555555555555,0.8766518798921945,0.0,-1.5277777777777772,0.2777777777777778,4.999999999999999,27.777777777777775,5.216152019001131,
20260404_091932.csv,7415300,83.48,0.4995998398718719,84.0,2280.64,21.256302594759983,2324.1,37.1,16.405182108102306,52.0,65.49999999999997,0.0,0.0,0.0,-0.05555555555555555,0.3888888888888889,0.0,0.0,0.05555555555555555,1.111111111111111,0.0,4.398658361286023,
20260404_091932.csv,7417800,82.5,0.5,83.0,2263.88,13.528695428606559,2291.3,43.8,9.132360045464699,61.0,45.49999999999997,0.0,0.0,0.0,-0.05555555555555555,0.3888888888888889,0.0,0.0,0.05555555555555555,1.6666666666666665,15.277777777777697,4.512000000001652,
20260404_091932.csv,7420300,82.0,0.0,82.0,2248.06,17.31520718905783,2268.2,42.86,22.625658001481415,71.0,65.49999999999997,0.0,0.0,0.0,-0.05555555555555555,0.38888888888888884,0.0,0.0,0.05555555555555555,1.111111111111111,0.0,4.513170731706805,
20260404_091932.csv,7422800,82.34,0.6514598989960932,84.0,2250.66,22.427313704498808,2291.2,57.94,32.038358260060704,101.55,120.99999999999994,0.0,0.0,0.0,0.1111111111111111,0.5443310539518174,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,6.392033033760413,normal
20260404_091932.csv,7425300,83.76,1.3199999999999998,86.0,2293.38,36.73194250240518,2357.55,84.14,13.57204479803983,101.55,95.49999999999997,0.0,0.0,0.0,0.2222222222222222,0.936238863686262,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,8.148997134670111,normal
20260404_091932.csv,7427800,86.02,1.3489254983133798,88.0,2350.82,37.94822261977496,2411.4,85.78,7.416980517703954,100.0,20.0,0.0,0.0,0.0,0.2222222222222222,0.936238863686262,2.7777777777777777,0.0,0.33333333333333337,6.666666666666666,27.777777777777775,7.943269007208966,normal
20260404_091932.csv,7430300,88.02,0.9897474425326898,89.0,2404.54,33.52384822779151,2454.0,83.94,3.466467943022119,91.0,20.0,0.0,0.0,0.0,0.2222222222222222,0.7535922203472519,2.7777777777777777,0.0,0.2222222222222222,4.444444444444444,27.777777777777775,7.770961145194274,normal
20260404_091932.csv,7432800,89.76,1.049952379872535,91.0,2452.94,30.94279237560825,2506.65,84.06,6.6974920679311,91.0,15.499999999999972,0.0,0.0,0.0,0.16666666666666663,0.6596856715021066,1.52777777777777,0.0,0.16666666666666663,3.333333333333333,27.777777777777775,8.494652406417227,normal
20260404_091932.csv,7435300,90.9,0.458257569495584,91.55,2480.62,18.988301661812727,2508.55,73.18,14.842762546103065,91.0,45.49999999999997,0.0,0.0,0.0,0.1111111111111111,0.5443310539518174,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,7.524752475247525,
20260404_091932.csv,7437800,91.7,0.7000000000000001,93.0,2505.12,26.350438326525047,2555.1,73.28,14.049967971493741,93.0,55.49999999999997,0.0,0.0,0.0,0.1111111111111111,0.7777777777777777,1.52777777777777,0.0,0.2222222222222222,4.444444444444444,27.777777777777775,7.3413304252987475,
20260404_091932.csv,7440300,93.04,0.8708616422830897,94.0,2545.2,28.53419001829209,2587.75,82.24,4.532372447184808,93.0,25.49999999999997,0.0,0.0,0.0,0.1111111111111111,0.7777777777777777,1.52777777777777,0.0,0.2222222222222222,4.444444444444445,27.777777777777775,7.978503869304538,
20260404_091932.csv,7442800,94.3,0.6403124237432849,95.0,2578.0,22.249494376277408,2613.15,82.44,3.3654717351361016,89.0,5.499999999999972,0.0,0.0,0.0,0.1111111111111111,0.5443310539518174,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,8.055143160126697,
20260404_091932.csv,7445300,95.42,0.7507329751649384,96.55,2607.04,23.712410252861265,2638.0,81.6,2.315167380558045,85.0,0.0,0.0,0.0,0.0,0.16666666666666663,1.0258991840344103,2.7777777777777777,0.0,0.38888888888888884,7.777777777777777,27.777777777777775,7.945504087192581,
20260404_091932.csv,7447800,96.54,0.6069596362197408,97.0,2636.62,20.009887555905955,2672.0,77.52,2.3172397372736384,80.0,0.0,0.0,0.0,0.0,0.11111111111111109,1.1055415967851332,2.7777777777777777,-1.5277777777777772,0.4444444444444444,8.333333333333332,43.05555555555547,7.823492852704736,
20260404_091932.csv,7450300,97.5,0.5,98.0,2662.08,16.218310639520997,2680.0,74.9,1.2688577540449522,76.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.8766518798921945,1.52777777777777,0.0,0.27777777777777773,5.555555555555555,43.05555555555547,7.133538461538352,
20260404_091932.csv,7452800,97.98,0.14,98.0,2674.12,5.6201067605517965,2680.0,69.76,5.843149835491128,75.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.6781419786518724,0.0,0.0,0.16666666666666663,3.8888888888888884,27.777777777777775,6.312308634415293,
20260404_091932.csv,7455300,97.74,0.4386342439892262,98.0,2669.54,14.004584963503918,2683.1,57.12,9.028045192620604,69.0,5.499999999999972,0.0,0.0,0.0,-0.05555555555555555,0.6781419786518724,0.0,0.0,0.16666666666666663,3.333333333333333,27.777777777777775,5.458563535911495,eco
20260404_091932.csv,7457800,97.12,0.5878775382679627,98.0,2650.2,19.88969582472291,2682.0,49.96,3.399764697740124,59.0,20.0,0.0,0.0,0.0,-0.1111111111111111,0.7777777777777777,0.0,-1.5277777777777772,0.2222222222222222,4.444444444444444,27.777777777777775,4.655683690279203,eco
20260404_091932.csv,7460300,96.38,0.48538644398046393,97.0,2626.58,16.465831287851824,2641.55,56.3,5.78013840664737,62.0,15.499999999999972,0.0,0.0,0.0,-0.05555555555555555,0.38888888888888884,0.0,0.0,0.05555555555555555,1.111111111111111,0.0,5.453413571282522,eco
20260404_091932.csv,7462800,96.0,0.0,96.0,2619.18,20.54623079788602,2654.0,61.96,0.19595917942265423,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217500000000655,
