source_file,ts_end,speed_mean,speed_std,speed_p95,rpm_mean,rpm_std,rpm_p95,throttle_mean,throttle_std,throttle_p95,throttle_dp95,brake_mean,brake_p95,brake_dp95,a_mean,a_std,a_p95,a_p05,abs_a_mean,jerk_abs_mean,jerk_abs_p95,label,real_label
20260404_091932.csv,387800,69.76,1.4636939570825587,72.0,1908.28,38.662146862273445,1966.0,98.84,14.850400667995459,118.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.8333333333333334,2.7777777777777777,0.0,0.2777777777777778,5.555555555555555,27.777777777777775,normal,normal
20260404_091932.csv,390300,72.08,1.3392535234226564,74.0,1972.94,40.6135002185234,2035.55,90.26,7.934254848440402,103.0,30.0,0.0,0.0,0.0,0.2777777777777778,0.8333333333333334,2.7777777777777777,0.0,0.2777777777777778,5.555555555555555,27.777777777777775,normal,normal
20260404_091932.csv,392800,74.84,1.9530488985173924,78.0,2052.78,54.21781625997122,2137.65,99.2,6.788225099390856,103.0,30.0,0.0,0.0,0.0,0.33333333333333326,0.90267093384844,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,normal,normal
20260404_091932.csv,395300,78.06,1.8265815065307105,81.0,2140.3,49.276870842211565,2228.0,102.54,0.49839743177508444,103.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.9026709338484401,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,normal,normal
20260404_091932.csv,397800,80.98,1.6551737068960464,83.55,2217.56,45.65267133476419,2285.65,105.86,5.004038369157455,114.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.9026709338484401,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,normal,normal
20260404_091932.csv,400300,83.48,1.3302631318652711,85.0,2282.58,35.367832842853126,2326.55,105.06,6.2334901941047445,114.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7535922203472519,2.7777777777777777,0.0,0.2222222222222222,4.444444444444444,27.777777777777775,normal,normal
20260404_091932.csv,402800,85.24,0.7631513611335566,86.0,2329.64,24.381763676977922,2361.55,94.44,6.8444430014428495,105.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.5443310539518174,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,normal,normal
20260404_091932.csv,405300,85.82,0.3841874542459709,86.0,2342.76,15.601999871811305,2364.2,65.84,33.64898809771253,91.55,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,normal,normal
20260404_091932.csv,407800,84.84,1.0268398122394748,86.0,2316.5,27.293405797005253,2351.0,56.12,37.60406361020043,117.1,85.49999999999997,0.0,0.0,0.0,-0.1111111111111111,0.7777777777777777,0.0,-1.5277777777777772,0.2222222222222222,4.444444444444444,27.777777777777775,normal,normal
20260404_091932.csv,410300,85.04,1.482700239428051,88.0,2328.6,44.66452731195081,2414.3,104.1,43.95054038348107,150.0,85.49999999999997,0.0,0.0,0.0,0.2222222222222222,1.0886621079036345,2.7777777777777777,0.0,0.4444444444444444,8.333333333333334,27.777777777777775,normal,normal
20260404_091932.csv,412800,88.82,3.0639190589831187,94.0,2435.26,85.81906781129705,2569.75,141.26,9.206106668945347,150.0,30.0,0.0,0.0,0.0,0.5555555555555555,1.1111111111111112,2.7777777777777777,0.0,0.5555555555555555,11.11111111111111,27.777777777777775,normal,normal
20260404_091932.csv,415300,94.34,3.3323265146140764,99.55,2589.1,92.30065005188207,2720.85,140.04,4.8619337716591735,150.0,0.0,0.0,0.0,0.0,0.611111111111111,1.1506841765115543,2.7777777777777777,0.0,0.611111111111111,12.777777777777779,27.777777777777775,normal,normal
20260404_091932.csv,417800,99.76,2.943195542263544,104.0,2732.38,74.75262938519286,2831.55,126.68,11.52465183855894,137.0,0.0,0.0,0.0,0.0,0.5555555555555555,1.1111111111111112,2.7777777777777777,0.0,0.5555555555555555,11.11111111111111,27.777777777777775,normal,normal
20260404_091932.csv,420300,103.96,1.9386593305684212,107.0,2842.72,54.44888979584432,2912.75,111.04,7.984885722413314,129.1,0.0,0.0,0.0,0.0,0.38888888888888884,1.1124991330278213,2.7777777777777777,0.0,0.49999999999999994,10.0,27.777777777777775,normal,normal
